u25	i10893	1
u25	i1430	1
u25	i13850	1
u25	i290	1
u25	i1323	1
u25	i175	1
u25	i1845	1
u25	i1208	1
u25	i10426	1
u25	i708	1
u25	i2245	1
u25	i709	1
u25	i2255	1
u25	i467	1
u25	i10710	1
u25	i487	1
u25	i5224	1
u25	i2418	1
u25	i4980	1
u25	i505	1
u25	i2938	1
u25	i2042	0
u25	i11536	0
u25	i14344	0
u25	i5065	0
u25	i12534	0
u25	i41	0
u25	i1899	0
u25	i13195	0
u25	i7002	0
u25	i1875	0
u25	i11585	0
u25	i8334	0
u25	i7396	0
u25	i11112	0
u25	i7307	0
u25	i8008	0
u25	i791	0
u25	i4647	0
u25	i6178	0
u25	i6404	0
u25	i7607	0
u25	i4091	0
u25	i3916	0
u25	i12294	0
u25	i6309	0
u26	i496	1
u26	i13425	1
u26	i1655	0
u26	i14663	0
u27	i11239	1
u27	i5455	0
u28	i4480	1
u28	i9762	1
u28	i3172	1
u28	i5	1
u28	i7184	1
u28	i7248	1
u28	i1877	1
u28	i13851	1
u28	i3995	1
u28	i2012	1
u28	i4381	1
u28	i3300	0
u28	i9736	0
u28	i8930	0
u28	i11905	0
u28	i11938	0
u28	i3117	0
u28	i720	0
u28	i810	0
u28	i2852	0
u28	i2044	0
u28	i6386	0
u29	i13852	1
u29	i8282	0
u30	i8	1
u30	i11972	0
u31	i5478	1
u31	i6637	0
u32	i1492	1
u32	i64	0
u33	i5	1
u33	i1440	0
u34	i643	1
u34	i5609	0
u35	i6985	1
u35	i10825	0
u36	i1460	1
u36	i4329	0
u37	i5796	1
u37	i3079	1
u37	i9785	0
u37	i1763	0
u38	i4975	1
u38	i4139	0
u39	i7552	1
u39	i1538	1
u39	i1955	1
u39	i4773	1
u39	i8934	1
u39	i9129	1
u39	i3884	1
u39	i9294	1
u39	i7025	1
u39	i2898	1
u39	i5649	1
u39	i8564	1
u39	i533	1
u39	i2901	1
u39	i6809	1
u39	i11738	1
u39	i13853	1
u39	i13854	1
u39	i10783	0
u39	i977	0
u39	i12202	0
u39	i5930	0
u39	i2339	0
u39	i14699	0
u39	i766	0
u39	i1096	0
u39	i10905	0
u39	i115	0
u39	i7596	0
u39	i3977	0
u39	i4142	0
u39	i9247	0
u39	i7839	0
u39	i14713	0
u39	i11615	0
u39	i10813	0
u40	i510	1
u40	i3789	0
u41	i867	1
u41	i768	0
u42	i3726	1
u42	i6306	0
u43	i5850	1
u43	i3436	0
u44	i681	1
u44	i14004	0
u45	i3351	1
u45	i11847	0
u46	i5811	1
u46	i3708	0
u47	i91	1
u47	i11420	0
u48	i2102	1
u48	i8	1
u48	i5142	1
u48	i13855	1
u48	i12378	0
u48	i13753	0
u48	i3437	0
u48	i10507	0
u49	i2002	1
u49	i330	1
u49	i662	0
u49	i8852	0
u50	i8674	1
u50	i1676	1
u50	i103	1
u50	i6150	0
u50	i4637	0
u50	i200	0
u51	i288	1
u51	i702	1
u51	i9735	1
u51	i3575	0
u51	i4659	0
u51	i5778	0
u52	i5	1
u52	i4649	0
u53	i1374	1
u53	i13039	0
u54	i901	1
u54	i510	1
u54	i2674	0
u54	i7026	0
u55	i793	1
u55	i4359	0
u56	i196	1
u56	i8102	0
u57	i5478	1
u57	i998	1
u57	i1460	0
u57	i8607	0
u58	i12226	1
u58	i12354	0
u59	i805	1
u59	i9143	0
u60	i13856	1
u60	i9672	0
u61	i5816	1
u61	i11853	0
u62	i1093	1
u62	i1702	0
u63	i4656	1
u63	i4044	1
u63	i5651	0
u63	i12989	0
u64	i7247	1
u64	i546	0
u65	i8	1
u65	i14659	0
u66	i3694	1
u66	i4265	0
u67	i5	1
u67	i6918	1
u67	i4232	1
u67	i265	1
u67	i7115	1
u67	i9932	1
u67	i3437	1
u67	i12755	1
u67	i2548	1
u67	i347	1
u67	i413	1
u67	i11287	0
u67	i14857	0
u67	i10895	0
u67	i1536	0
u67	i6723	0
u67	i14089	0
u67	i7484	0
u67	i13429	0
u67	i4716	0
u67	i799	0
u67	i10879	0
u68	i13857	1
u68	i4803	1
u68	i3523	1
u68	i326	1
u68	i3016	1
u68	i274	1
u68	i3090	1
u68	i5104	0
u68	i1751	0
u68	i10127	0
u68	i9495	0
u68	i2	0
u68	i9909	0
u68	i9166	0
u69	i8204	1
u69	i375	0
u70	i11654	1
u70	i11035	0
u71	i5	1
u71	i1037	0
u72	i4744	1
u72	i777	1
u72	i266	1
u72	i19	1
u72	i1428	1
u72	i3614	1
u72	i8863	1
u72	i13858	1
u72	i13859	1
u72	i551	1
u72	i5037	1
u72	i1076	1
u72	i950	1
u72	i823	1
u72	i1592	1
u72	i4793	1
u72	i65	1
u72	i1223	1
u72	i2375	1
u72	i11596	1
u72	i1755	1
u72	i6385	1
u72	i9463	1
u72	i2297	1
u72	i10044	0
u72	i12579	0
u72	i8710	0
u72	i1278	0
u72	i5879	0
u72	i8711	0
u72	i262	0
u72	i5024	0
u72	i12593	0
u72	i9713	0
u72	i12371	0
u72	i6096	0
u72	i3905	0
u72	i12890	0
u72	i3500	0
u72	i6004	0
u72	i8948	0
u72	i4253	0
u72	i4288	0
u72	i9295	0
u72	i13299	0
u72	i876	0
u72	i1957	0
u72	i1890	0
u73	i103	1
u73	i5225	0
u74	i644	1
u74	i881	0
u75	i1681	1
u75	i515	1
u75	i533	1
u75	i13252	0
u75	i8132	0
u75	i12200	0
u76	i103	1
u76	i13288	0
u77	i2565	1
u77	i13875	0
u78	i12973	1
u78	i11647	0
u79	i3073	1
u79	i3884	1
u79	i7072	0
u79	i562	0
u80	i4528	1
u80	i4128	0
u81	i13860	1
u81	i5478	0
u82	i363	1
u82	i164	1
u82	i13861	1
u82	i12213	0
u82	i2460	0
u82	i5769	0
u83	i5	1
u83	i5167	0
u84	i2297	1
u84	i1811	0
u85	i2049	1
u85	i11267	1
u85	i6660	1
u85	i2565	1
u85	i8710	1
u85	i6	1
u85	i11779	1
u85	i9237	1
u85	i2584	1
u85	i11289	1
u85	i2590	1
u85	i13862	1
u85	i13863	1
u85	i13864	1
u85	i13865	1
u85	i13866	1
u85	i13867	1
u85	i13868	1
u85	i13869	1
u85	i13870	1
u85	i13871	1
u85	i13872	1
u85	i13873	1
u85	i13874	1
u85	i13875	1
u85	i13876	1
u85	i13877	1
u85	i13878	1
u85	i13879	1
u85	i10295	1
u85	i13880	1
u85	i13881	1
u85	i13882	1
u85	i13883	1
u85	i13884	1
u85	i8761	1
u85	i8767	1
u85	i13885	1
u85	i13886	1
u85	i5186	1
u85	i5187	1
u85	i13887	1
u85	i13888	1
u85	i5190	1
u85	i4679	1
u85	i13889	1
u85	i13890	1
u85	i4167	1
u85	i13891	1
u85	i13892	1
u85	i13893	1
u85	i13894	1
u85	i13895	1
u85	i13896	1
u85	i81	1
u85	i13897	1
u85	i9299	1
u85	i13899	1
u85	i13900	1
u85	i598	1
u85	i13902	1
u85	i13903	1
u85	i8793	1
u85	i13905	1
u85	i5211	1
u85	i13907	1
u85	i13908	1
u85	i13909	1
u85	i13910	1
u85	i13911	1
u85	i13912	1
u85	i13913	1
u85	i13914	1
u85	i4196	1
u85	i10298	1
u85	i103	1
u85	i1128	1
u85	i5736	1
u85	i2159	1
u85	i10864	1
u85	i2171	1
u85	i3710	1
u85	i1151	1
u85	i3714	1
u85	i9795	1
u85	i11397	1
u85	i10376	1
u85	i649	1
u85	i11408	1
u85	i3217	1
u85	i8343	1
u85	i4254	1
u85	i12448	1
u85	i12450	1
u85	i9891	1
u85	i12962	1
u85	i677	1
u85	i12454	1
u85	i12455	1
u85	i3753	1
u85	i170	1
u85	i171	1
u85	i10927	1
u85	i12464	1
u85	i12466	1
u85	i10930	1
u85	i12468	1
u85	i3254	1
u85	i10934	1
u85	i4792	1
u85	i5305	1
u85	i10431	1
u85	i6851	1
u85	i2244	1
u85	i2248	1
u85	i200	1
u85	i7370	1
u85	i1740	1
u85	i2768	1
u85	i2259	1
u85	i11987	1
u85	i213	1
u85	i2772	1
u85	i2775	1
u85	i3802	1
u85	i12507	1
u85	i8925	1
u85	i2782	1
u85	i5343	1
u85	i224	1
u85	i3295	1
u85	i738	1
u85	i226	1
u85	i4836	1
u85	i10980	1
u85	i7399	1
u85	i1770	1
u85	i8432	1
u85	i8945	1
u85	i8433	1
u85	i756	1
u85	i13045	1
u85	i4343	1
u85	i3320	1
u85	i8443	1
u85	i3325	1
u85	i8449	1
u85	i1794	1
u85	i5892	1
u85	i2821	1
u85	i772	1
u85	i1289	1
u85	i266	1
u85	i1805	1
u85	i12558	1
u85	i1810	1
u85	i1814	1
u85	i3350	1
u85	i8473	1
u85	i4380	1
u85	i12060	1
u85	i1310	1
u85	i4899	1
u85	i13898	1
u85	i6441	1
u85	i12590	1
u85	i7471	1
u85	i5936	1
u85	i2868	1
u85	i13901	1
u85	i10552	1
u85	i2362	1
u85	i830	1
u85	i13904	1
u85	i13635	1
u85	i4932	1
u85	i5446	1
u85	i2377	1
u85	i8011	1
u85	i8524	1
u85	i13906	1
u85	i846	1
u85	i13138	1
u85	i2898	1
u85	i2900	1
u85	i5461	1
u85	i10069	1
u85	i2902	1
u85	i2904	1
u85	i2907	1
u85	i2908	1
u85	i861	1
u85	i4451	1
u85	i362	1
u85	i4458	1
u85	i5998	1
u85	i8052	1
u85	i8564	1
u85	i1912	1
u85	i13915	1
u85	i13691	1
u85	i5501	1
u85	i1918	1
u85	i1407	1
u85	i4992	1
u85	i13916	1
u85	i1923	1
u85	i1412	1
u85	i3978	1
u85	i3466	1
u85	i1931	1
u85	i1933	1
u85	i1932	1
u85	i1428	1
u85	i405	1
u85	i8600	1
u85	i3994	1
u85	i1948	1
u85	i1950	1
u85	i13727	1
u85	i1439	1
u85	i11681	1
u85	i9122	1
u85	i1955	1
u85	i1444	1
u85	i4522	1
u85	i2989	1
u85	i5051	1
u85	i6079	1
u85	i966	1
u85	i3527	1
u85	i967	1
u85	i969	1
u85	i9674	1
u85	i972	1
u85	i973	1
u85	i13780	1
u85	i2005	1
u85	i7129	1
u85	i5594	1
u85	i7131	1
u85	i7645	1
u85	i5602	1
u85	i2533	1
u85	i3559	1
u85	i3048	1
u85	i3050	1
u85	i3563	1
u85	i3053	1
u85	i1518	1
u85	i4079	1
u85	i4080	1
u85	i8178	1
u85	i4093	1
u85	i12290	0
u85	i7063	0
u85	i12581	0
u85	i8152	0
u85	i3408	0
u85	i4594	0
u85	i1846	0
u85	i2763	0
u85	i3979	0
u85	i5173	0
u85	i8131	0
u85	i10240	0
u85	i6442	0
u85	i10194	0
u85	i9441	0
u85	i1686	0
u85	i4371	0
u85	i8788	0
u85	i8368	0
u85	i12117	0
u85	i13115	0
u85	i2542	0
u85	i7818	0
u85	i8211	0
u85	i12730	0
u85	i7575	0
u85	i8946	0
u85	i11106	0
u85	i5790	0
u85	i3342	0
u85	i7636	0
u85	i7772	0
u85	i8744	0
u85	i4920	0
u85	i10122	0
u85	i148	0
u85	i6814	0
u85	i10190	0
u85	i521	0
u85	i7849	0
u85	i14308	0
u85	i11251	0
u85	i363	0
u85	i9412	0
u85	i3885	0
u85	i1318	0
u85	i3113	0
u85	i6322	0
u85	i13344	0
u85	i8880	0
u85	i3127	0
u85	i5467	0
u85	i14528	0
u85	i6003	0
u85	i4169	0
u85	i8059	0
u85	i5136	0
u85	i282	0
u85	i3485	0
u85	i6191	0
u85	i13318	0
u85	i13120	0
u85	i10032	0
u85	i8075	0
u85	i7687	0
u85	i11889	0
u85	i2889	0
u85	i14435	0
u85	i3702	0
u85	i14247	0
u85	i13673	0
u85	i1385	0
u85	i13397	0
u85	i4573	0
u85	i11510	0
u85	i8100	0
u85	i9953	0
u85	i12016	0
u85	i5504	0
u85	i13026	0
u85	i779	0
u85	i8654	0
u85	i47	0
u85	i13713	0
u85	i14164	0
u85	i12906	0
u85	i10081	0
u85	i12976	0
u85	i8053	0
u85	i1742	0
u85	i1965	0
u85	i10878	0
u85	i9873	0
u85	i9600	0
u85	i1067	0
u85	i2901	0
u85	i14104	0
u85	i9115	0
u85	i13127	0
u85	i1905	0
u85	i4415	0
u85	i8392	0
u85	i479	0
u85	i13147	0
u85	i8622	0
u85	i9403	0
u85	i5951	0
u85	i7982	0
u85	i11241	0
u85	i12725	0
u85	i14846	0
u85	i1224	0
u85	i7061	0
u85	i2407	0
u85	i8034	0
u85	i6979	0
u85	i13813	0
u85	i324	0
u85	i6436	0
u85	i8426	0
u85	i5969	0
u85	i725	0
u85	i6374	0
u85	i12107	0
u85	i3952	0
u85	i221	0
u85	i10570	0
u85	i13387	0
u85	i1140	0
u85	i14851	0
u85	i12934	0
u85	i8972	0
u85	i6194	0
u85	i10978	0
u85	i6266	0
u85	i1078	0
u85	i1079	0
u85	i4628	0
u85	i8230	0
u85	i11994	0
u85	i2945	0
u85	i299	0
u85	i8000	0
u85	i13464	0
u85	i2820	0
u85	i13134	0
u85	i2216	0
u85	i513	0
u85	i6766	0
u85	i12365	0
u85	i526	0
u85	i10026	0
u85	i8462	0
u85	i1728	0
u85	i4200	0
u85	i4975	0
u85	i6540	0
u85	i4472	0
u85	i5775	0
u85	i8005	0
u85	i12268	0
u85	i4954	0
u85	i13822	0
u85	i11005	0
u85	i3406	0
u85	i14628	0
u85	i594	0
u85	i13772	0
u85	i3742	0
u85	i2264	0
u85	i2676	0
u85	i13132	0
u85	i3242	0
u85	i5393	0
u85	i1150	0
u85	i4383	0
u85	i60	0
u85	i4718	0
u85	i4971	0
u85	i3449	0
u85	i5389	0
u85	i5534	0
u85	i4408	0
u85	i9697	0
u85	i10247	0
u85	i9227	0
u85	i7396	0
u85	i9830	0
u85	i13578	0
u85	i438	0
u85	i6417	0
u85	i13259	0
u85	i6852	0
u85	i1964	0
u85	i14369	0
u85	i11123	0
u85	i13084	0
u85	i12789	0
u85	i2135	0
u85	i14149	0
u85	i11540	0
u85	i4894	0
u85	i813	0
u85	i12619	0
u85	i5574	0
u85	i7005	0
u85	i11027	0
u85	i11523	0
u85	i4038	0
u85	i2654	0
u85	i11901	0
u85	i5176	0
u85	i10747	0
u85	i13621	0
u85	i5066	0
u85	i14549	0
u85	i5441	0
u85	i5843	0
u85	i2737	0
u85	i280	0
u85	i14384	0
u85	i9858	0
u85	i5477	0
u85	i1631	0
u85	i5107	0
u85	i236	0
u85	i6019	0
u85	i6140	0
u85	i11655	0
u85	i13401	0
u85	i10318	0
u85	i3991	0
u85	i6722	0
u85	i5163	0
u85	i5638	0
u85	i3266	0
u85	i3047	0
u85	i14874	0
u85	i12443	0
u85	i12825	0
u85	i7625	0
u85	i1689	0
u85	i2587	0
u85	i2062	0
u85	i14061	0
u85	i11521	0
u85	i341	0
u85	i7503	0
u85	i8170	0
u85	i8239	0
u85	i9348	0
u85	i8834	0
u85	i3888	0
u85	i9705	0
u86	i1151	1
u86	i5819	0
u87	i1915	1
u87	i14376	0
u88	i4275	1
u88	i12558	0
u89	i212	1
u89	i14715	0
u90	i756	1
u90	i2638	1
u90	i13625	0
u90	i5403	0
u91	i5	1
u91	i3075	0
u92	i1570	1
u92	i5302	1
u92	i1786	0
u92	i14410	0
u93	i4352	1
u93	i4142	1
u93	i11758	0
u93	i5944	0
u94	i8879	1
u94	i14844	0
u95	i265	1
u95	i7856	0
u96	i632	1
u96	i9036	0
u97	i1849	1
u97	i2324	1
u97	i5684	1
u97	i7718	0
u97	i13056	0
u97	i8530	0
u98	i4035	1
u98	i13917	1
u98	i490	1
u98	i3727	1
u98	i2580	1
u98	i349	1
u98	i447	1
u98	i4109	0
u98	i12083	0
u98	i11995	0
u98	i8083	0
u98	i2081	0
u98	i13952	0
u98	i11071	0
u99	i5219	1
u99	i6579	0
u100	i11	1
u100	i10009	0
u101	i6971	1
u101	i1374	1
u101	i631	0
u101	i7121	0
u102	i13918	1
u102	i10720	0
u103	i3272	1
u103	i1058	1
u103	i14760	0
u103	i6156	0
u104	i8680	1
u104	i13919	1
u104	i12871	1
u104	i14488	0
u104	i4648	0
u104	i6389	0
u105	i205	1
u105	i13446	0
u106	i0	1
u106	i1	1
u106	i2	1
u106	i3	1
u106	i12693	0
u106	i812	0
u106	i8814	0
u106	i8223	0
u107	i4	1
u107	i5702	0
u108	i5	1
u108	i4702	0
u109	i6	1
u109	i1217	0
u110	i5	1
u110	i3101	0
u111	i5	1
u111	i7	1
u111	i7646	0
u111	i5969	0
u112	i8	1
u112	i9	1
u112	i1046	1
u112	i7854	0
u112	i11996	0
u112	i2906	0
u113	i10	1
u113	i11	1
u113	i9167	0
u113	i6100	0
u114	i1027	1
u114	i8	1
u114	i13	1
u114	i14	1
u114	i15	1
u114	i16	1
u114	i1047	1
u114	i1048	1
u114	i1049	1
u114	i1050	1
u114	i1051	1
u114	i1052	1
u114	i1053	1
u114	i1054	1
u114	i81	1
u114	i90	1
u114	i505	1
u114	i637	1
u114	i639	1
u114	i11969	0
u114	i7573	0
u114	i7225	0
u114	i11706	0
u114	i5759	0
u114	i8281	0
u114	i10374	0
u114	i10339	0
u114	i11326	0
u114	i5342	0
u114	i12313	0
u114	i12514	0
u114	i4462	0
u114	i5418	0
u114	i14701	0
u114	i4758	0
u114	i6099	0
u114	i5087	0
u114	i6001	0
u115	i17	1
u115	i1007	0
u116	i18	1
u116	i10195	0
u117	i19	1
u117	i10879	0
u118	i20	1
u118	i13576	0
u119	i21	1
u119	i9487	0
u120	i22	1
u120	i11511	0
u121	i23	1
u121	i12371	0
u122	i24	1
u122	i2923	0
u123	i25	1
u123	i11431	0
u124	i26	1
u124	i5	1
u124	i7814	0
u124	i13144	0
u125	i27	1
u125	i8437	0
u126	i28	1
u126	i29	1
u126	i1892	0
u126	i7970	0
u127	i3073	1
u127	i10	1
u127	i3939	1
u127	i2324	1
u127	i3347	0
u127	i12769	0
u127	i364	0
u127	i2398	0
u128	i30	1
u128	i2506	0
u129	i32	1
u129	i33	1
u129	i1056	1
u129	i35	1
u129	i1059	1
u129	i1057	1
u129	i34	1
u129	i1058	1
u129	i558	1
u129	i727	1
u129	i31	1
u129	i1055	1
u129	i12236	0
u129	i4241	0
u129	i8936	0
u129	i11319	0
u129	i8244	0
u129	i7774	0
u129	i8796	0
u129	i4585	0
u129	i4931	0
u129	i13699	0
u129	i13662	0
u129	i3773	0
u130	i36	1
u130	i13338	0
u131	i37	1
u131	i4037	0
u132	i38	1
u132	i4858	0
u133	i39	1
u133	i14799	0
u134	i5	1
u134	i6574	0
u135	i40	1
u135	i2523	0
u136	i41	1
u136	i13282	0
u137	i5	1
u137	i5414	0
u138	i42	1
u138	i1060	1
u138	i125	1
u138	i6789	0
u138	i3372	0
u138	i720	0
u139	i43	1
u139	i44	1
u139	i3086	0
u139	i5113	0
u140	i45	1
u140	i46	1
u140	i47	1
u140	i48	1
u140	i49	1
u140	i50	1
u140	i51	1
u140	i52	1
u140	i53	1
u140	i54	1
u140	i55	1
u140	i13484	0
u140	i7072	0
u140	i988	0
u140	i3283	0
u140	i4437	0
u140	i4010	0
u140	i14720	0
u140	i6145	0
u140	i10753	0
u140	i4297	0
u140	i1803	0
u141	i56	1
u141	i57	1
u141	i58	1
u141	i59	1
u141	i60	1
u141	i6558	0
u141	i12195	0
u141	i3860	0
u141	i6755	0
u141	i12887	0
u142	i61	1
u142	i5282	0
u143	i62	1
u143	i3483	0
u144	i64	1
u144	i65	1
u144	i63	1
u144	i244	0
u144	i8535	0
u144	i5010	0
u145	i66	1
u145	i4409	0
u146	i67	1
u146	i68	1
u146	i69	1
u146	i1061	1
u146	i70	1
u146	i793	1
u146	i9952	0
u146	i13332	0
u146	i7263	0
u146	i816	0
u146	i14267	0
u146	i5289	0
u147	i71	1
u147	i1674	0
u148	i72	1
u148	i792	0
u149	i73	1
u149	i6665	0
u150	i74	1
u150	i75	1
u150	i7365	0
u150	i12327	0
u151	i76	1
u151	i11474	0
u152	i8	1
u152	i77	1
u152	i8424	0
u152	i12458	0
u153	i78	1
u153	i14084	0
u154	i79	1
u154	i3201	0
u155	i80	1
u155	i81	1
u155	i7220	0
u155	i13099	0
u156	i82	1
u156	i651	0
u157	i65	1
u157	i1062	1
u157	i7	1
u157	i1064	1
u157	i1065	1
u157	i1063	1
u157	i83	1
u157	i84	1
u157	i4155	0
u157	i8201	0
u157	i614	0
u157	i3695	0
u157	i6935	0
u157	i10682	0
u157	i1760	0
u157	i13495	0
u158	i5	1
u158	i9671	0
u159	i85	1
u159	i7630	0
u160	i1066	1
u160	i5	1
u160	i86	1
u160	i6333	0
u160	i623	0
u160	i12516	0
u161	i129	1
u161	i1067	1
u161	i87	1
u161	i6010	0
u161	i13029	0
u161	i4576	0
u162	i5	1
u162	i7686	0
u163	i88	1
u163	i89	1
u163	i14292	0
u163	i6209	0
u164	i90	1
u164	i5856	0
u165	i91	1
u165	i9599	0
u166	i5	1
u166	i1068	1
u166	i92	1
u166	i93	1
u166	i1982	1
u166	i5368	0
u166	i12945	0
u166	i5755	0
u166	i12356	0
u166	i13656	0
u167	i94	1
u167	i6955	0
u168	i95	1
u168	i4602	0
u169	i96	1
u169	i6614	0
u170	i97	1
u170	i6566	0
u171	i98	1
u171	i8772	0
u172	i99	1
u172	i10618	0
u173	i100	1
u173	i9851	0
u174	i24	1
u174	i13303	0
u175	i5	1
u175	i10316	0
u176	i101	1
u176	i102	1
u176	i15	1
u176	i3177	0
u176	i10283	0
u176	i8534	0
u177	i103	1
u177	i2583	0
u178	i104	1
u178	i5402	0
u179	i105	1
u179	i10	1
u179	i106	1
u179	i14499	0
u179	i9085	0
u179	i11049	0
u180	i107	1
u180	i10196	0
u181	i108	1
u181	i9353	0
u182	i109	1
u182	i110	1
u182	i4822	0
u182	i7018	0
u183	i1069	1
u183	i3435	0
u184	i111	1
u184	i10985	0
u185	i8	1
u185	i3589	0
u186	i112	1
u186	i7516	0
u187	i113	1
u187	i14197	0
u188	i114	1
u188	i12864	0
u189	i115	1
u189	i4620	0
u190	i116	1
u190	i5246	0
u191	i5	1
u191	i7130	0
u192	i117	1
u192	i2104	0
u193	i356	1
u193	i8	1
u193	i1070	1
u193	i1071	1
u193	i1072	1
u193	i1073	1
u193	i1074	1
u193	i1075	1
u193	i702	1
u193	i95	1
u193	i9414	0
u193	i1400	0
u193	i1358	0
u193	i5019	0
u193	i1898	0
u193	i4526	0
u193	i4055	0
u193	i9833	0
u193	i7771	0
u193	i8687	0
u194	i5	1
u194	i1076	1
u194	i1079	1
u194	i118	1
u194	i1078	1
u194	i888	1
u194	i1077	1
u194	i14562	0
u194	i11151	0
u194	i1293	0
u194	i10933	0
u194	i687	0
u194	i7926	0
u194	i8343	0
u195	i119	1
u195	i14165	0
u196	i120	1
u196	i10690	0
u197	i121	1
u197	i5404	0
u198	i5	1
u198	i7921	0
u199	i122	1
u199	i359	0
u200	i8	1
u200	i123	1
u200	i124	1
u200	i13375	0
u200	i5564	0
u200	i4484	0
u201	i125	1
u201	i696	0
u202	i126	1
u202	i12953	0
u203	i127	1
u203	i10867	0
u204	i128	1
u204	i127	0
u205	i129	1
u205	i130	1
u205	i131	1
u205	i132	1
u205	i103	1
u205	i1080	1
u205	i1081	1
u205	i1421	0
u205	i5393	0
u205	i3944	0
u205	i4377	0
u205	i5341	0
u205	i6130	0
u205	i4868	0
u206	i133	1
u206	i6136	0
u207	i134	1
u207	i8712	0
u208	i135	1
u208	i14027	0
u209	i5	1
u209	i136	1
u209	i1084	1
u209	i1082	1
u209	i1083	1
u209	i348	1
u209	i1085	1
u209	i1086	1
u209	i12132	0
u209	i945	0
u209	i3526	0
u209	i5501	0
u209	i9293	0
u209	i6503	0
u209	i8198	0
u209	i12019	0
u210	i137	1
u210	i2546	0
u211	i138	1
u211	i139	1
u211	i10301	0
u211	i2475	0
u212	i73	1
u212	i140	1
u212	i141	1
u212	i142	1
u212	i143	1
u212	i5483	0
u212	i6075	0
u212	i11353	0
u212	i5261	0
u212	i14082	0
u213	i144	1
u213	i10535	0
u214	i5	1
u214	i12343	0
u215	i1088	1
u215	i1089	1
u215	i1090	1
u215	i1091	1
u215	i1092	1
u215	i13731	1
u215	i5	1
u215	i145	1
u215	i146	1
u215	i1087	1
u215	i8308	0
u215	i11960	0
u215	i9851	0
u215	i13865	0
u215	i4713	0
u215	i3851	0
u215	i8119	0
u215	i6590	0
u215	i1627	0
u215	i2760	0
u216	i147	1
u216	i6066	0
u217	i148	1
u217	i8784	0
u218	i149	1
u218	i9798	0
u219	i150	1
u219	i9752	0
u220	i151	1
u220	i890	0
u221	i152	1
u221	i153	1
u221	i13892	0
u221	i4761	0
u222	i1093	1
u222	i1094	1
u222	i1095	1
u222	i154	1
u222	i155	1
u222	i156	1
u222	i157	1
u222	i158	1
u222	i12767	0
u222	i5461	0
u222	i6976	0
u222	i6432	0
u222	i8660	0
u222	i32	0
u222	i13557	0
u222	i3578	0
u223	i1096	1
u223	i1097	1
u223	i1098	1
u223	i1099	1
u223	i1100	1
u223	i1101	1
u223	i1102	1
u223	i243	1
u223	i244	1
u223	i245	1
u223	i283	1
u223	i284	1
u223	i285	1
u223	i963	0
u223	i6553	0
u223	i8455	0
u223	i8575	0
u223	i8289	0
u223	i6940	0
u223	i7834	0
u223	i11891	0
u223	i12721	0
u223	i14884	0
u223	i2300	0
u223	i3601	0
u223	i3654	0
u224	i159	1
u224	i14454	0
u225	i160	1
u225	i1220	0
u226	i161	1
u226	i162	1
u226	i9995	0
u226	i10522	0
u227	i163	1
u227	i10280	0
u228	i164	1
u228	i12703	0
u229	i165	1
u229	i7890	0
u230	i166	1
u230	i14342	0
u231	i167	1
u231	i168	1
u231	i169	1
u231	i170	1
u231	i171	1
u231	i1103	1
u231	i1104	1
u231	i1105	1
u231	i1106	1
u231	i1107	1
u231	i1108	1
u231	i1109	1
u231	i1110	1
